3650,3.42
20051,3.42
14768,3.42
1814,3.42
6763,3.42
231,3.42
4654,3.42
16059,3.42
16063,3.42
4907,3.42
24723,3.42
28228,3.42
7955,3.43
403,3.43
2015,3.43
41864,3.43
18655,3.43
9974,3.43
3520,3.43
12947,3.43
31802,3.43
35860,3.43
3311,3.43
10966,3.43
37023,3.43
6480,3.43
10873,3.43
5376,3.43
30229,3.43
40215,3.43
11765,3.43
11269,3.43
9506,3.43
32950,3.43
16989,3.43
12954,3.43
404,3.43
12290,3.43
40573,3.43
30855,3.43
6862,3.43
6866,3.43
9503,3.43
45399,3.43
28801,3.44
19179,3.44
19180,3.44
22,3.44
30367,3.44
30681,3.44
20241,3.44
941,3.44
6677,3.44
333,3.44
21767,3.44
33771,3.44
33837,3.44
21773,3.44
6871,3.44
21991,3.44
12522,3.44
22348,3.44
37003,3.44
38514,3.44
38532,3.44
39305,3.44
40582,3.44
41087,3.44
25809,3.44
9409,3.44
17243,3.44
42863,3.44
43074,3.44
9922,3.44
27548,3.45
34948,3.45
20929,3.45
36775,3.45
28942,3.45
38175,3.45
38230,3.45
3940,3.45
6800,3.45
11664,3.45
23843,3.45
30371,3.45
39360,3.45
55,3.45
11671,3.45
30417,3.45
5528,3.45
12288,3.45
25260,3.45
8787,3.45
10431,3.45
29622,3.45
31101,3.45
29964,3.45
3449,3.45
9019,3.45
20519,3.45
22076,3.45
15474,3.45
3921,3.45
9657,3.46
31478,3.46
11978,3.46
32197,3.46
4605,3.46
9936,3.46
33282,3.46
2860,3.46
3693,3.46
11277,3.46
35120,3.46
15045,3.46
7437,3.46
7439,3.46
22586,3.46
5308,3.46
38551,3.46
11693,3.46
3986,3.46
17005,3.46
28562,3.46
26009,3.46
26012,3.46
9913,3.46
42020,3.46
14054,3.46
17873,3.46
31030,3.46
14055,3.46
43166,3.46
27788,3.46
14227,3.46
18923,3.46
1634,3.46
18432,3.46
11784,3.46
31358,3.47
21768,3.47
34154,3.47
34762,3.47
31813,3.47
35903,3.47
22499,3.47
36005,3.47
36333,3.47
36859,3.47
37750,3.47
9352,3.47
38531,3.47
16776,3.47
38905,3.47
24202,3.47
24205,3.47
16920,3.47
30373,3.47
40451,3.47
11728,3.47
15445,3.47
13521,3.47
42993,3.47
31350,3.47
27847,3.47
44574,3.47
28272,3.47
19578,3.48
21723,3.48
14755,3.48
21725,3.48
22366,3.48
13069,3.48
33744,3.48
407,3.48
24450,3.48
40139,3.48
29589,3.48
36060,3.48
15887,3.48
30415,3.48
7681,3.48
33551,3.48
37106,3.48
30811,3.48
31082,3.48
37349,3.48
10057,3.48
12043,3.48
132,3.48
3101,3.48
147,3.48
33144,3.48
34153,3.49
11492,3.49
32075,3.49
34493,3.49
2696,3.49
32078,3.49
2698,3.49
2701,3.49
2710,3.49
15773,3.49
23227,3.49
9923,3.49
30361,3.49
23846,3.49
28701,3.49
39936,3.49
5357,3.49
28564,3.49
16148,3.49
28923,3.49
25074,3.49
25372,3.49
14490,3.49
17654,3.49
26738,3.49
4488,3.49
32814,3.49
43343,3.49
27577,3.49
27766,3.49
18172,3.49
35412,3.49
44536,3.49
1234,3.49
5212,3.49
15490,3.49
12108,3.5
39317,3.5
7849,3.5
19181,3.5
16352,3.5
416,3.5
22885,3.5
3599,3.5
24777,3.5
21712,3.5
24880,3.5
16544,3.5
36085,3.5
3554,3.5
25173,3.5
28929,3.5
2204,3.5
1664,3.5
17043,3.5
7845,3.5
44930,3.5
41719,3.5
30913,3.5
17426,3.5
2386,3.5
2389,3.5
26301,3.5
2390,3.5
33672,3.5
9796,3.5
42429,3.5
7694,3.5
27247,3.5
27356,3.5
22312,3.5
28988,3.5
36522,3.5
31878,3.5
12807,3.5
35244,3.5
43228,3.5
10909,3.5
31153,3.5
7847,3.5
23331,3.5
12967,3.5
44046,3.5
9245,3.5
44433,3.5
5814,3.5
44508,3.5
20833,3.5
44538,3.5
133,3.5
34407,3.5
4942,3.5
7661,3.5
24982,3.51
22289,3.51
10405,3.51
38547,3.51
25352,3.51
3656,3.51
44883,3.51
15225,3.51
665,3.51
38752,3.51
25553,3.51
35149,3.51
20097,3.51
3657,3.51
3900,3.51
37660,3.51
9666,3.51
16789,3.51
9828,3.51
3100,3.51
30368,3.51
619,3.51
23963,3.51
32692,3.51
9010,3.51
4966,3.51
43338,3.51
29588,3.51
32942,3.51
5396,3.51
22195,3.51
14143,3.51
32122,3.51
24771,3.51
13196,3.51
11926,3.51
35462,3.51
13254,3.52
37451,3.52
38826,3.52
37262,3.52
24933,3.52
22727,3.52
22595,3.52
39822,3.52
27540,3.52
41232,3.52
34578,3.52
43110,3.52
3493,3.52
3418,3.52
24980,3.52
38262,3.52
16669,3.52
38264,3.52
43547,3.52
24562,3.52
5191,3.52
43824,3.52
22188,3.52
36450,3.52
16205,3.52
25725,3.52
4623,3.52
22697,3.52
38513,3.52
21494,3.52
35822,3.52
10718,3.52
17861,3.52
12827,3.52
5344,3.52
12445,3.52
2719,3.52
31178,3.52
14428,3.52
13134,3.53
38601,3.53
18943,3.53
28563,3.53
10346,3.53
33774,3.53
10750,3.53
29746,3.53
42668,3.53
27236,3.53
4808,3.53
40219,3.53
18413,3.53
10751,3.53
32121,3.53
18414,3.53
36063,3.53
15229,3.53
11907,3.53
22095,3.53
37363,3.53
3858,3.53
21194,3.53
14542,3.53
4352,3.53
34307,3.53
32307,3.53
35655,3.53
23378,3.53
9184,3.53
9957,3.54
37350,3.54
30104,3.54
41129,3.54
10112,3.54
24441,3.54
10575,3.54
32880,3.54
5209,3.54
29248,3.54
15211,3.54
10912,3.54
43409,3.54
30366,3.54
23460,3.54
24704,3.54
22861,3.54
18967,3.54
41661,3.54
29486,3.54
30387,3.54
36268,3.54
23643,3.54
9873,3.54
3283,3.54
12786,3.54
15974,3.54
38533,3.54
27889,3.54
10765,3.54
33768,3.54
23060,3.54
42177,3.54
16441,3.54
33775,3.54
23975,3.54
7430,3.54
29900,3.54
29941,3.54
7961,3.54
40989,3.54
28926,3.54
16794,3.54
45294,3.54
10846,3.54
3519,3.54
3765,3.55
9997,3.55
41092,3.55
41134,3.55
25148,3.55
30474,3.55
33753,3.55
30476,3.55
30477,3.55
30480,3.55
30488,3.55
30491,3.55
21665,3.55
1702,3.55
16702,3.55
19501,3.55
19503,3.55
34264,3.55
23221,3.55
7534,3.55
698,3.55
4315,3.55
63,3.55
9659,3.55
29053,3.55
6611,3.55
21848,3.55
8675,3.55
11782,3.55
22061,3.55
31441,3.55
15972,3.55
23964,3.55
137,3.55
43098,3.55
1274,3.55
24065,3.55
35180,3.55
22192,3.55
20164,3.55
1281,3.55
24298,3.55
3853,3.55
43708,3.55
44100,3.55
44157,3.55
6640,3.55
9350,3.55
14268,3.55
3738,3.55
22559,3.55
4608,3.55
44545,3.55
36259,3.55
10552,3.55
30348,3.55
40549,3.55
40551,3.55
8991,3.55
17658,3.55
40894,3.55
41033,3.55
23421,3.56
28530,3.56
31294,3.56
35254,3.56
35324,3.56
42415,3.56
10776,3.56
39442,3.56
4261,3.56
4434,3.56
15216,3.56
3649,3.56
35786,3.56
30379,3.56
19409,3.56
31364,3.56
37390,3.56
18503,3.56
11695,3.56
35925,3.56
35926,3.56
13800,3.56
19052,3.56
16968,3.56
16334,3.56
30536,3.56
32913,3.56
4746,3.56
40364,3.56
29533,3.56
31881,3.56
21624,3.56
30357,3.56
29587,3.56
41086,3.56
10570,3.56
30364,3.56
45194,3.56
36925,3.56
33153,3.56
15502,3.56
1242,3.56
45574,3.56
17867,3.57
18338,3.57
6876,3.57
18815,3.57
11665,3.57
385,3.57
11824,3.57
30666,3.57
7733,3.57
7734,3.57
7737,3.57
7741,3.57
2445,3.57
32096,3.57
20381,3.57
20423,3.57
12533,3.57
32316,3.57
32936,3.57
4487,3.57
4540,3.57
8645,3.57
1427,3.57
13968,3.57
1428,3.57
22293,3.57
34941,3.57
22302,3.57
34963,3.57
22373,3.57
4704,3.57
2898,3.57
14861,3.57
23238,3.57
2952,3.57
14975,3.57
14983,3.57
15003,3.57
23461,3.57
37540,3.57
5148,3.57
39101,3.57
39392,3.57
15930,3.57
40816,3.57
16085,3.57
41376,3.57
26229,3.57
41544,3.57
26835,3.57
5942,3.57
27647,3.57
43332,3.57
28510,3.57
28522,3.57
3717,3.57
11106,3.57
11119,3.57
29390,3.57
11121,3.57
11176,3.57
11178,3.57
30515,3.58
31095,3.58
31098,3.58
12224,3.58
18328,3.58
20930,3.58
1312,3.58
7971,3.58
32915,3.58
21341,3.58
2283,3.58
21703,3.58
21830,3.58
13423,3.58
11648,3.58
2872,3.58
14326,3.58
2875,3.58
23045,3.58
14808,3.58
14868,3.58
14888,3.58
4906,3.58
23336,3.58
14990,3.58
15022,3.58
37694,3.58
38385,3.58
5065,3.58
38536,3.58
38924,3.58
39124,3.58
24763,3.58
9908,3.58
9915,3.58
25329,3.58
25347,3.58
15967,3.58
15973,3.58
30380,3.58
1014,3.58
2004,3.58
10172,3.58
27118,3.58
42634,3.58
28105,3.58
2136,3.58
43799,3.58
43817,3.58
16914,3.58
44321,3.58
6721,3.58
44442,3.58
10910,3.58
44595,3.58
44597,3.58
44634,3.58
6869,3.58
17250,3.58
29161,3.58
7480,3.58
36062,3.59
36262,3.59
707,3.59
14951,3.59
23242,3.59
2499,3.59
19361,3.59
32835,3.59
18828,3.59
37986,3.59
23942,3.59
24270,3.59
7672,3.59
3107,3.59
9696,3.59
38724,3.59
38913,3.59
12828,3.59
8581,3.59
33536,3.59
40303,3.59
40450,3.59
2686,3.59
4050,3.59
8738,3.59
40870,3.59
30385,3.59
16151,3.59
33922,3.59
41430,3.59
31049,3.59
26503,3.59
41865,3.59
16450,3.59
30394,3.59
8860,3.59
28001,3.59
6505,3.59
22186,3.59
11604,3.59
44146,3.59
44312,3.59
22288,3.59
22292,3.59
44533,3.59
44539,3.59
22296,3.59
22298,3.59
14265,3.59
11075,3.59
4277,3.59
702,3.59
45085,3.6
4043,3.6
14427,3.6
32417,3.6
25171,3.6
7400,3.6
23837,3.6
31182,3.6
8704,3.6
37863,3.6
18215,3.6
23930,3.6
25401,3.6
21836,3.6
25756,3.6
10013,3.6
12583,3.6
17671,3.6
30938,3.6
9435,3.6
41491,3.6
21284,3.6
41592,3.6
766,3.6
33992,3.6
5901,3.6
32592,3.6
32679,3.6
2056,3.6
1590,3.6
3978,3.6
32213,3.6
27803,3.6
6418,3.6
9660,3.6
34299,3.6
208,3.6
13628,3.6
43554,3.6
43700,3.6
38585,3.6
24472,3.6
14049,3.6
30446,3.6
332,3.6
3695,3.6
36666,3.6
44190,3.6
44208,3.6
28565,3.6
4813,3.6
22199,3.6
24569,3.6
45117,3.6
58,3.6
10908,3.6
367,3.6
34852,3.6
44585,3.6
7113,3.6
21545,3.6
888,3.6
182,3.6
44976,3.6
37356,3.6
24893,3.6
24956,3.6
17735,3.6
45506,3.6
7524,3.6
7610,3.61
23000,3.61
4008,3.61
36606,3.61
36953,3.61
37395,3.61
37539,3.61
29966,3.61
3075,3.61
38128,3.61
15174,3.61
7588,3.61
24273,3.61
7590,3.61
7591,3.61
15449,3.61
7592,3.61
824,3.61
40021,3.61
25120,3.61
25278,3.61
3842,3.61
34295,3.61
1824,3.61
10004,3.61
26064,3.61
5848,3.61
26296,3.61
41489,3.61
16208,3.61
26759,3.61
2706,3.61
41851,3.61
30923,3.61
41996,3.61
42377,3.61
42424,3.61
22284,3.61
34641,3.61
16649,3.61
2077,3.61
2400,3.61
43344,3.61
3665,3.61
29549,3.61
7603,3.61
28944,3.61
45382,3.61
2236,3.62
40329,3.62
40360,3.62
678,3.62
15966,3.62
23637,3.62
31619,3.62
8820,3.62
40620,3.62
18750,3.62
8879,3.62
20932,3.62
37736,3.62
37743,3.62
16182,3.62
16184,3.62
23840,3.62
4341,3.62
13913,3.62
12194,3.62
31099,3.62
41497,3.62
30391,3.62
41658,3.62
20118,3.62
26583,3.62
22931,3.62
14673,3.62
23236,3.62
23237,3.62
1073,3.62
30353,3.62
41952,3.62
23022,3.62
31104,3.62
24572,3.62
30365,3.62
135,3.62
3384,3.62
24894,3.62
1429,3.62
28148,3.62
34766,3.62
34768,3.62
12649,3.62
24898,3.62
43360,3.62
15764,3.62
30429,3.62
15766,3.62
25005,3.62
44160,3.62
19484,3.62
2178,3.62
35159,3.62
7453,3.62
3736,3.62
44524,3.62
44541,3.62
35248,3.62
1276,3.62
37426,3.62
44851,3.62
35348,3.62
35491,3.62
45119,3.62
15901,3.62
9100,3.62
39526,3.63
8799,3.63
37170,3.63
40031,3.63
15650,3.63
31103,3.63
2551,3.63
23479,3.63
7684,3.63
4954,3.63
33932,3.63
7668,3.63
30351,3.63
9355,3.63
6870,3.63
32919,3.63
37625,3.63
31100,3.63
1869,3.63
25752,3.63
25817,3.63
36571,3.63
4653,3.63
667,3.63
15173,3.63
22128,3.63
32961,3.63
23229,3.63
30392,3.63
8162,3.63
5015,3.63
8174,3.63
45536,3.63
22265,3.63
27618,3.63
2552,3.63
11570,3.63
33492,3.63
32071,3.63
42934,3.63
43027,3.63
16713,3.63
13060,3.63
32828,3.63
29741,3.63
43905,3.63
30228,3.63
11605,3.63
18710,3.63
44149,3.63
35061,3.63
35088,3.63
44284,3.63
1486,3.63
28645,3.63
33723,3.63
9840,3.63
17015,3.63
44514,3.63
29776,3.63
11208,3.63
22514,3.63
12292,3.63
44881,3.63
22562,3.63
12537,3.63
11235,3.63
45118,3.63
45121,3.63
7477,3.63
5503,3.63
17644,3.63
685,3.63
7482,3.63
19674,3.64
16697,3.64
25930,3.64
28004,3.64
2877,3.64
24930,3.64
1620,3.64
18789,3.64
31262,3.64
36575,3.64
43130,3.64
28255,3.64
9416,3.64
434,3.64
1752,3.64
22691,3.64
28358,3.64
37824,3.64
18653,3.64
13105,3.64
23244,3.64
9723,3.64
40187,3.64
30528,3.64
19618,3.64
37536,3.64
8919,3.64
41576,3.64
6659,3.64
30355,3.64
31102,3.64
1761,3.64
24674,3.64
45511,3.64
9423,3.64
13106,3.64
11563,3.64
22889,3.64
2219,3.64
40053,3.64
4251,3.64
44511,3.64
13625,3.64
24727,3.64
41919,3.64
17020,3.64
22445,3.64
36048,3.64
15509,3.64
33735,3.64
34298,3.64
16530,3.64
44630,3.64
17184,3.64
17185,3.64
17189,3.64
24753,3.64
22238,3.64
3787,3.64
1424,3.64
16543,3.64
408,3.64
14349,3.64
35485,3.64
32680,3.64
18639,3.64
32832,3.64
19099,3.64
42434,3.64
16647,3.64
30697,3.64
25170,3.64
24887,3.64
30482,3.65
27780,3.65
30095,3.65
40338,3.65
36197,3.65
3072,3.65
18324,3.65
12036,3.65
34678,3.65
35163,3.65
22070,3.65
1121,3.65
31814,3.65
42866,3.65
44481,3.65
20002,3.65
1931,3.65
16276,3.65
34460,3.65
27051,3.65
38426,3.65
41782,3.65
168,3.65
6526,3.65
38429,3.65
44542,3.65
22508,3.65
2218,3.65
35827,3.65
14756,3.65
40609,3.65
29512,3.65
35347,3.65
13260,3.65
39933,3.65
41994,3.65
28427,3.65
19981,3.65
3661,3.65
43529,3.65
11723,3.65
36958,3.65
16857,3.65
22219,3.65
24889,3.65
19983,3.65
1241,3.65
20249,3.65
8013,3.65
12560,3.65
33152,3.65
25242,3.65
40314,3.65
13374,3.65
5966,3.65
10008,3.65
22656,3.65
17724,3.65
30410,3.66
31080,3.66
41602,3.66
29743,3.66
280,3.66
8901,3.66
41663,3.66
21829,3.66
19621,3.66
37074,3.66
31181,3.66
25473,3.66
16307,3.66
43324,3.66
9417,3.66
1032,3.66
3660,3.66
33906,3.66
41784,3.66
37169,3.66
12474,3.66
29791,3.66
17112,3.66
11295,3.66
3664,3.66
40209,3.66
37347,3.66
41120,3.66
20422,3.66
11372,3.66
5008,3.66
30354,3.66
18831,3.66
22242,3.66
22060,3.66
11886,3.66
2176,3.66
26097,3.66
15518,3.66
2873,3.66
35886,3.66
41416,3.66
15374,3.66
14461,3.66
34288,3.66
14960,3.66
10412,3.66
29526,3.66
2010,3.66
29571,3.66
33356,3.66
45585,3.66
10656,3.67
12771,3.67
32703,3.67
28231,3.67
4685,3.67
33002,3.67
33007,3.67
19075,3.67
19078,3.67
28428,3.67
19081,3.67
40049,3.67
33501,3.67
28531,3.67
28533,3.67
23222,3.67
33718,3.67
10897,3.67
40312,3.67
3419,3.67
16141,3.67
23243,3.67
40339,3.67
33817,3.67
11013,3.67
19669,3.67
19707,3.67
5952,3.67
34472,3.67
13486,3.67
23931,3.67
16501,3.67
16640,3.67
16642,3.67
29719,3.67
7673,3.67
14032,3.67
20253,3.67
34881,3.67
6066,3.67
35046,3.67
30072,3.67
20873,3.67
16716,3.67
16720,3.67
7708,3.67
1169,3.67
11635,3.67
14414,3.67
7757,3.67
9767,3.67
9784,3.67
7811,3.67
24978,3.67
42695,3.67
2912,3.67
2932,3.67
2933,3.67
2934,3.67
43175,3.67
25279,3.67
21799,3.67
21806,3.67
36489,3.67
25407,3.67
17544,3.67
36667,3.67
25639,3.67
22063,3.67
30977,3.67
25794,3.67
12055,3.67
2937,3.67
2940,3.67
6855,3.67
17986,3.67
37345,3.67
18217,3.67
26206,3.67
26211,3.67
10324,3.67
26314,3.67
131,3.67
10441,3.67
37638,3.67
26994,3.67
26996,3.67
37790,3.67
37998,3.67
22311,3.67
15460,3.67
27514,3.67
5653,3.67
2267,3.67
27798,3.67
9512,3.68
6426,3.68
14289,3.68
13006,3.68
33777,3.68
39994,3.68
41993,3.68
19476,3.68
24884,3.68
2899,3.68
35425,3.68
42057,3.68
42070,3.68
24888,3.68
6528,3.68
13146,3.68
11669,3.68
524,3.68
23352,3.68
21609,3.68
13161,3.68
9815,3.68
23392,3.68
16186,3.68
9816,3.68
4953,3.68
35997,3.68
16187,3.68
4140,3.68
5004,3.68
19619,3.68
9912,3.68
40005,3.68
11033,3.68
13008,3.68
13276,3.68
13011,3.68
13012,3.68
17294,3.68
4263,3.68
16271,3.68
249,3.68
43426,3.68
2353,3.68
36573,3.68
8091,3.68
6670,3.68
43616,3.68
43678,3.68
23884,3.68
19350,3.68
29514,3.68
40054,3.68
43828,3.68
92,3.68
7624,3.68
24188,3.68
3774,3.68
10712,3.68
828,3.68
19351,3.68
2997,3.68
19352,3.68
26093,3.68
10739,3.68
285,3.68
20252,3.68
32872,3.68
11278,3.68
16670,3.68
5356,3.68
3818,3.68
6974,3.68
1255,3.68
37585,3.68
11285,3.68
28635,3.68
37657,3.68
37734,3.68
26836,3.68
26968,3.68
41649,3.68
14131,3.68
663,3.68
31836,3.68
1911,3.68
31904,3.68
27151,3.68
22774,3.68
32065,3.68
3834,3.68
45092,3.68
18579,3.68
40318,3.68
1914,3.68
32106,3.68
27507,3.68
45195,3.68
45201,3.68
45234,3.68
35116,3.68
7315,3.68
7321,3.68
10566,3.68
7501,3.68
18745,3.68
7503,3.68
38564,3.68
35287,3.69
9669,3.69
5176,3.69
15905,3.69
5975,3.69
5981,3.69
8373,3.69
5179,3.69
44034,3.69
25781,3.69
662,3.69
41361,3.69
44145,3.69
22120,3.69
9236,3.69
28356,3.69
1592,3.69
42311,3.69
10906,3.69
32854,3.69
1437,3.69
2794,3.69
11672,3.69
23475,3.69
24297,3.69
4695,3.69
35826,3.69
8988,3.69
8765,3.69
5352,3.69
20287,3.69
21629,3.69
2319,3.69
2182,3.69
26638,3.69
41559,3.69
24984,3.69
40884,3.69
32668,3.69
27924,3.69
15781,3.69
247,3.69
31491,3.69
14865,3.69
22725,3.69
26871,3.69
7896,3.69
21766,3.69
36067,3.69
6197,3.69
25198,3.69
18461,3.69
9361,3.69
18556,3.69
37900,3.69
36216,3.69
37954,3.69
9362,3.69
34462,3.69
14236,3.69
33550,3.69
11876,3.69
9363,3.69
22322,3.69
15819,3.69
17259,3.69
3426,3.69
11157,3.69
41121,3.69
39311,3.69
23219,3.69
9365,3.69
5158,3.69
411,3.69
21188,3.69
414,3.69
18741,3.69
27727,3.69
33896,3.69
22538,3.69
5159,3.69
28480,3.69
45630,3.69
6483,3.7
39941,3.7
33853,3.7
4676,3.7
8713,3.7
40067,3.7
12226,3.7
29734,3.7
40220,3.7
1431,3.7
4031,3.7
5360,3.7
40372,3.7
40421,3.7
4162,3.7
14712,3.7
16479,3.7
22287,3.7
16503,3.7
19062,3.7
25376,3.7
40913,3.7
40928,3.7
10990,3.7
30358,3.7
16609,3.7
41125,3.7
41231,3.7
25812,3.7
25879,3.7
16685,3.7
22669,3.7
22686,3.7
3476,3.7
22763,3.7
5824,3.7
